Station_ID,Hour,Used Bikes
Förde Sparkasse Teplitzer Allee,19,0.6470588235294118
Förde Sparkasse Teplitzer Allee,20,0.6470588235294118
Förde Sparkasse Teplitzer Allee,21,0.6470588235294118
Förde Sparkasse Teplitzer Allee,22,0.6470588235294118
Förde Sparkasse Teplitzer Allee,23,0.6470588235294118
Bahnhof Russee,0,0.8235294117647058
Bahnhof Russee,1,0.7647058823529411
Bahnhof Russee,2,0.7647058823529411
Bahnhof Russee,3,0.7647058823529411
Bahnhof Russee,4,1.0
Bahnhof Russee,5,0.6470588235294118
Bahnhof Russee,6,0.6470588235294118
Bahnhof Russee,7,0.6470588235294118
Bahnhof Russee,8,0.7058823529411765
Bahnhof Russee,9,0.7647058823529411
Bahnhof Russee,10,0.7647058823529411
Bahnhof Russee,11,0.8823529411764706
Bahnhof Russee,12,0.8235294117647058
Bahnhof Russee,13,1.1176470588235294
Bahnhof Russee,14,1.0588235294117647
Bahnhof Russee,15,0.8235294117647058
Bahnhof Russee,16,0.8823529411764706
Bahnhof Russee,17,0.8235294117647058
Bahnhof Russee,18,0.8823529411764706
Bahnhof Russee,19,0.9411764705882353
Bahnhof Russee,20,0.8235294117647058
Bahnhof Russee,21,0.8235294117647058
Bahnhof Russee,22,0.7647058823529411
Bahnhof Russee,23,0.7647058823529411
Bebelplatz,0,0.29411764705882354
Bebelplatz,1,0.29411764705882354
Bebelplatz,2,0.29411764705882354
Bebelplatz,3,0.29411764705882354
Bebelplatz,4,0.29411764705882354
Bebelplatz,5,0.29411764705882354
Bebelplatz,6,0.29411764705882354
Bebelplatz,7,0.29411764705882354
Bebelplatz,8,0.29411764705882354
Bebelplatz,9,0.29411764705882354
Bebelplatz,10,0.35294117647058826
Bebelplatz,11,0.35294117647058826
Bebelplatz,12,0.29411764705882354
Bebelplatz,13,0.23529411764705882
Bebelplatz,14,0.47058823529411764
Bebelplatz,15,0.4117647058823529
Bebelplatz,16,0.47058823529411764
Bebelplatz,17,0.35294117647058826
Bebelplatz,18,0.35294117647058826
Bebelplatz,19,0.29411764705882354
Bebelplatz,20,0.29411764705882354
Bebelplatz,21,0.29411764705882354
Bebelplatz,22,0.29411764705882354
Bebelplatz,23,0.29411764705882354
Seefischmarkt,0,0.7058823529411765
Seefischmarkt,1,0.7058823529411765
Seefischmarkt,2,0.7647058823529411
Seefischmarkt,3,0.7058823529411765
Seefischmarkt,4,0.7647058823529411
Seefischmarkt,5,0.6470588235294118
Seefischmarkt,6,0.7058823529411765
Seefischmarkt,7,1.0
Seefischmarkt,8,0.8235294117647058
Seefischmarkt,9,0.8235294117647058
Seefischmarkt,10,0.7647058823529411
Seefischmarkt,11,1.1764705882352942
Seefischmarkt,12,0.7647058823529411
Seefischmarkt,13,1.0
Seefischmarkt,14,0.7647058823529411
Seefischmarkt,15,0.9411764705882353
Seefischmarkt,16,1.0
Seefischmarkt,17,1.0588235294117647
Seefischmarkt,18,0.7647058823529411
Seefischmarkt,19,0.7058823529411765
Seefischmarkt,20,0.7058823529411765
Seefischmarkt,21,0.6470588235294118
Seefischmarkt,22,0.6470588235294118
Seefischmarkt,23,0.6470588235294118
Umsteiger,0,1.1764705882352942
Umsteiger,1,1.0
Umsteiger,2,1.3529411764705883
Umsteiger,3,1.1764705882352942
Umsteiger,4,1.1176470588235294
Umsteiger,5,1.2941176470588236
Umsteiger,6,1.6470588235294117
Umsteiger,7,1.588235294117647
Umsteiger,8,1.4705882352941178
Umsteiger,9,1.2352941176470589
Umsteiger,10,1.5294117647058822
Umsteiger,11,2.0
Umsteiger,12,2.0
Umsteiger,13,1.4705882352941178
Umsteiger,14,1.6470588235294117
Umsteiger,15,1.9411764705882353
Umsteiger,16,1.8823529411764706
Umsteiger,17,1.4705882352941178
Umsteiger,18,1.2941176470588236
Umsteiger,19,1.2941176470588236
Umsteiger,20,1.5294117647058822
Umsteiger,21,1.1764705882352942
Umsteiger,22,1.411764705882353
Umsteiger,23,1.411764705882353
Tilsiter Platz,0,0.9411764705882353
Tilsiter Platz,1,0.9411764705882353
Tilsiter Platz,2,1.2352941176470589
Tilsiter Platz,3,0.9411764705882353
Tilsiter Platz,4,1.0588235294117647
Tilsiter Platz,5,0.8823529411764706
Tilsiter Platz,6,0.8235294117647058
Tilsiter Platz,7,1.0588235294117647
Tilsiter Platz,8,1.2941176470588236
Tilsiter Platz,9,1.1176470588235294
Tilsiter Platz,10,1.7058823529411764
Tilsiter Platz,11,1.2941176470588236
Tilsiter Platz,12,1.7058823529411764
Tilsiter Platz,13,1.7647058823529411
Tilsiter Platz,14,2.411764705882353
Tilsiter Platz,15,1.7058823529411764
Tilsiter Platz,16,1.7058823529411764
Tilsiter Platz,17,1.5294117647058822
Tilsiter Platz,18,1.3529411764705883
Tilsiter Platz,19,1.7647058823529411
Tilsiter Platz,20,1.1176470588235294
Tilsiter Platz,21,1.0588235294117647
Tilsiter Platz,22,1.1176470588235294
Tilsiter Platz,23,1.0
Braunstraße,0,0.5882352941176471
Braunstraße,1,0.5882352941176471
Braunstraße,2,0.5882352941176471
Braunstraße,3,0.5882352941176471
Braunstraße,4,0.5882352941176471
Braunstraße,5,0.5294117647058824
Braunstraße,6,0.5294117647058824
Braunstraße,7,0.7058823529411765
Braunstraße,8,0.5882352941176471
Braunstraße,9,0.6470588235294118
Braunstraße,10,0.6470588235294118
Braunstraße,11,0.6470588235294118
Braunstraße,12,0.6470588235294118
Braunstraße,13,0.7647058823529411
Braunstraße,14,0.7058823529411765
Braunstraße,15,0.8235294117647058
Braunstraße,16,0.6470588235294118
Braunstraße,17,0.5294117647058824
Braunstraße,18,0.5294117647058824
Braunstraße,19,0.5294117647058824
Braunstraße,20,0.5294117647058824
Braunstraße,21,0.5294117647058824
Braunstraße,22,0.5294117647058824
Braunstraße,23,0.5294117647058824
Christian-Albrechts-Platz,0,1.1764705882352942
Christian-Albrechts-Platz,1,1.1764705882352942
Christian-Albrechts-Platz,2,1.0588235294117647
Christian-Albrechts-Platz,3,1.0
Christian-Albrechts-Platz,4,1.0
Christian-Albrechts-Platz,5,0.8823529411764706
Christian-Albrechts-Platz,6,0.8235294117647058
Christian-Albrechts-Platz,7,1.411764705882353
Christian-Albrechts-Platz,8,1.7647058823529411
Christian-Albrechts-Platz,9,1.8823529411764706
Christian-Albrechts-Platz,10,2.6470588235294117
Christian-Albrechts-Platz,11,2.4705882352941178
Christian-Albrechts-Platz,12,2.0
Christian-Albrechts-Platz,13,1.2941176470588236
Christian-Albrechts-Platz,14,1.6470588235294117
Christian-Albrechts-Platz,15,1.2352941176470589
Christian-Albrechts-Platz,16,1.2352941176470589
Christian-Albrechts-Platz,17,1.2352941176470589
Christian-Albrechts-Platz,18,1.6470588235294117
Christian-Albrechts-Platz,19,1.2352941176470589
Christian-Albrechts-Platz,20,1.1764705882352942
Christian-Albrechts-Platz,21,1.1176470588235294
Christian-Albrechts-Platz,22,0.9411764705882353
Christian-Albrechts-Platz,23,0.8823529411764706
CITTI-PARK,0,0.9411764705882353
CITTI-PARK,1,0.9411764705882353
CITTI-PARK,2,1.0588235294117647
CITTI-PARK,3,0.9411764705882353
CITTI-PARK,4,1.2352941176470589
CITTI-PARK,5,1.1764705882352942
CITTI-PARK,6,1.1764705882352942
CITTI-PARK,7,1.1176470588235294
CITTI-PARK,8,1.4705882352941178
CITTI-PARK,9,1.3529411764705883
CITTI-PARK,10,1.588235294117647
CITTI-PARK,11,1.588235294117647
CITTI-PARK,12,1.7647058823529411
CITTI-PARK,13,1.9411764705882353
CITTI-PARK,14,2.0588235294117645
CITTI-PARK,15,2.0588235294117645
CITTI-PARK,16,2.3529411764705883
CITTI-PARK,17,1.8823529411764706
CITTI-PARK,18,1.5294117647058822
CITTI-PARK,19,1.1176470588235294
CITTI-PARK,20,1.0588235294117647
CITTI-PARK,21,1.1176470588235294
CITTI-PARK,22,1.0
CITTI-PARK,23,1.0588235294117647
Grot Steenbusch,0,0.4117647058823529
Grot Steenbusch,1,0.4117647058823529
Grot Steenbusch,2,0.47058823529411764
Grot Steenbusch,3,0.4117647058823529
Grot Steenbusch,4,0.4117647058823529
Grot Steenbusch,5,0.35294117647058826
Grot Steenbusch,6,0.35294117647058826
Grot Steenbusch,7,0.35294117647058826
Grot Steenbusch,8,0.35294117647058826
Grot Steenbusch,9,0.4117647058823529
Grot Steenbusch,10,0.47058823529411764
Grot Steenbusch,11,0.4117647058823529
Grot Steenbusch,12,0.35294117647058826
Grot Steenbusch,13,0.35294117647058826
Grot Steenbusch,14,0.35294117647058826
Grot Steenbusch,15,0.35294117647058826
Grot Steenbusch,16,0.35294117647058826
Grot Steenbusch,17,0.35294117647058826
Grot Steenbusch,18,0.4117647058823529
Grot Steenbusch,19,0.47058823529411764
Grot Steenbusch,20,0.29411764705882354
Grot Steenbusch,21,0.29411764705882354
Grot Steenbusch,22,0.29411764705882354
Grot Steenbusch,23,0.35294117647058826
Meimersdorf Kontor,0,0.5294117647058824
Meimersdorf Kontor,1,0.5294117647058824
Meimersdorf Kontor,2,0.5294117647058824
Meimersdorf Kontor,3,0.47058823529411764
Meimersdorf Kontor,4,0.47058823529411764
Meimersdorf Kontor,5,0.35294117647058826
Meimersdorf Kontor,6,0.35294117647058826
Meimersdorf Kontor,7,0.35294117647058826
Meimersdorf Kontor,8,0.4117647058823529
Meimersdorf Kontor,9,0.47058823529411764
Meimersdorf Kontor,10,0.47058823529411764
Meimersdorf Kontor,11,0.47058823529411764
Meimersdorf Kontor,12,0.5294117647058824
Meimersdorf Kontor,13,0.5294117647058824
Meimersdorf Kontor,14,0.5294117647058824
Meimersdorf Kontor,15,0.5882352941176471
Meimersdorf Kontor,16,0.5882352941176471
Meimersdorf Kontor,17,0.6470588235294118
Meimersdorf Kontor,18,0.47058823529411764
Meimersdorf Kontor,19,0.47058823529411764
Meimersdorf Kontor,20,0.5294117647058824
Meimersdorf Kontor,21,0.47058823529411764
Meimersdorf Kontor,22,0.47058823529411764
Meimersdorf Kontor,23,0.47058823529411764
Sophienhof,0,1.0588235294117647
Sophienhof,1,0.9411764705882353
Sophienhof,2,1.2352941176470589
Sophienhof,3,1.0
Sophienhof,4,1.588235294117647
Sophienhof,5,1.3529411764705883
Sophienhof,6,1.6470588235294117
Sophienhof,7,2.0588235294117645
Sophienhof,8,1.4705882352941178
Sophienhof,9,1.2941176470588236
Sophienhof,10,1.6470588235294117
Sophienhof,11,1.4705882352941178
Sophienhof,12,1.5294117647058822
Sophienhof,13,1.4705882352941178
Sophienhof,14,1.9411764705882353
Sophienhof,15,2.0588235294117645
Sophienhof,16,1.9411764705882353
Sophienhof,17,1.4705882352941178
Sophienhof,18,1.3529411764705883
Sophienhof,19,1.1764705882352942
Sophienhof,20,1.411764705882353
Sophienhof,21,1.0588235294117647
Sophienhof,22,1.1176470588235294
Sophienhof,23,1.0
Kronshagen Rathaus,0,1.1764705882352942
Kronshagen Rathaus,1,1.0
Kronshagen Rathaus,2,1.2941176470588236
Kronshagen Rathaus,3,1.0588235294117647
Kronshagen Rathaus,4,1.2352941176470589
Kronshagen Rathaus,5,1.1176470588235294
Kronshagen Rathaus,6,1.1176470588235294
Kronshagen Rathaus,7,0.8235294117647058
Kronshagen Rathaus,8,1.0
Kronshagen Rathaus,9,1.2352941176470589
Kronshagen Rathaus,10,1.0588235294117647
Kronshagen Rathaus,11,1.1176470588235294
Kronshagen Rathaus,12,1.0588235294117647
Kronshagen Rathaus,13,1.3529411764705883
Kronshagen Rathaus,14,1.1176470588235294
Kronshagen Rathaus,15,1.2941176470588236
Kronshagen Rathaus,16,1.1764705882352942
Kronshagen Rathaus,17,1.411764705882353
Kronshagen Rathaus,18,1.4705882352941178
Kronshagen Rathaus,19,1.4705882352941178
Kronshagen Rathaus,20,1.3529411764705883
Kronshagen Rathaus,21,1.0
Kronshagen Rathaus,22,1.1764705882352942
Kronshagen Rathaus,23,0.9411764705882353
ADAC-Station,0,1.0588235294117647
ADAC-Station,1,1.0
ADAC-Station,2,1.2941176470588236
ADAC-Station,3,1.2352941176470589
ADAC-Station,4,1.2941176470588236
ADAC-Station,5,0.9411764705882353
ADAC-Station,6,1.1176470588235294
ADAC-Station,7,1.0588235294117647
ADAC-Station,8,1.3529411764705883
ADAC-Station,9,1.1764705882352942
ADAC-Station,10,1.1176470588235294
ADAC-Station,11,1.411764705882353
ADAC-Station,12,1.8823529411764706
ADAC-Station,13,1.1764705882352942
ADAC-Station,14,1.588235294117647
ADAC-Station,15,1.8823529411764706
ADAC-Station,16,1.7647058823529411
ADAC-Station,17,1.411764705882353
ADAC-Station,18,1.2941176470588236
ADAC-Station,19,1.0588235294117647
ADAC-Station,20,1.411764705882353
ADAC-Station,21,1.1176470588235294
ADAC-Station,22,1.2941176470588236
ADAC-Station,23,1.0
Hafen Laboe,0,0.8823529411764706
Hafen Laboe,1,0.8235294117647058
Hafen Laboe,2,1.1176470588235294
Hafen Laboe,3,0.8235294117647058
Hafen Laboe,4,0.9411764705882353
Hafen Laboe,5,0.7058823529411765
Hafen Laboe,6,0.6470588235294118
Hafen Laboe,7,0.6470588235294118
Hafen Laboe,8,0.7647058823529411
Hafen Laboe,9,0.7647058823529411
Hafen Laboe,10,1.0
Hafen Laboe,11,0.9411764705882353
Hafen Laboe,12,1.0
Hafen Laboe,13,0.9411764705882353
Hafen Laboe,14,1.0588235294117647
Hafen Laboe,15,1.5294117647058822
Hafen Laboe,16,1.0588235294117647
Hafen Laboe,17,1.0
Hafen Laboe,18,0.8235294117647058
Hafen Laboe,19,1.0588235294117647
Hafen Laboe,20,0.8235294117647058
Hafen Laboe,21,0.7647058823529411
Hafen Laboe,22,0.7647058823529411
Hafen Laboe,23,0.7647058823529411
Alte Mu/Brunswiker Str.,0,1.0588235294117647
Alte Mu/Brunswiker Str.,1,1.0588235294117647
Alte Mu/Brunswiker Str.,2,1.5294117647058822
Alte Mu/Brunswiker Str.,3,0.9411764705882353
Alte Mu/Brunswiker Str.,4,1.4705882352941178
Alte Mu/Brunswiker Str.,5,1.2941176470588236
Alte Mu/Brunswiker Str.,6,1.4705882352941178
Alte Mu/Brunswiker Str.,7,1.8235294117647058
Alte Mu/Brunswiker Str.,8,1.0588235294117647
Alte Mu/Brunswiker Str.,9,1.5294117647058822
Alte Mu/Brunswiker Str.,10,1.4705882352941178
Alte Mu/Brunswiker Str.,11,1.7647058823529411
Alte Mu/Brunswiker Str.,12,1.7647058823529411
Alte Mu/Brunswiker Str.,13,2.1176470588235294
Alte Mu/Brunswiker Str.,14,1.5294117647058822
Alte Mu/Brunswiker Str.,15,1.8235294117647058
Alte Mu/Brunswiker Str.,16,1.7058823529411764
Alte Mu/Brunswiker Str.,17,1.6470588235294117
Alte Mu/Brunswiker Str.,18,1.4705882352941178
Alte Mu/Brunswiker Str.,19,1.2352941176470589
Alte Mu/Brunswiker Str.,20,1.1764705882352942
Alte Mu/Brunswiker Str.,21,1.1764705882352942
Alte Mu/Brunswiker Str.,22,1.1176470588235294
Alte Mu/Brunswiker Str.,23,1.411764705882353
Holsten-/Hafenstraße,0,1.1176470588235294
Holsten-/Hafenstraße,1,0.9411764705882353
Holsten-/Hafenstraße,2,1.2352941176470589
Holsten-/Hafenstraße,3,1.0
Holsten-/Hafenstraße,4,1.2941176470588236
Holsten-/Hafenstraße,5,1.1764705882352942
Holsten-/Hafenstraße,6,2.0588235294117645
Holsten-/Hafenstraße,7,1.7647058823529411
Holsten-/Hafenstraße,8,1.7647058823529411
Holsten-/Hafenstraße,9,1.7058823529411764
Holsten-/Hafenstraße,10,1.7058823529411764
Holsten-/Hafenstraße,11,2.0
Holsten-/Hafenstraße,12,2.1176470588235294
Holsten-/Hafenstraße,13,1.8823529411764706
Holsten-/Hafenstraße,14,2.1176470588235294
Holsten-/Hafenstraße,15,3.0588235294117645
Holsten-/Hafenstraße,16,2.176470588235294
Holsten-/Hafenstraße,17,2.5294117647058822
Holsten-/Hafenstraße,18,1.8823529411764706
Holsten-/Hafenstraße,19,1.7058823529411764
Holsten-/Hafenstraße,20,1.6470588235294117
Holsten-/Hafenstraße,21,1.411764705882353
Holsten-/Hafenstraße,22,1.411764705882353
Holsten-/Hafenstraße,23,1.2941176470588236
Kieler Innovations- und Technologiezentrum,0,1.1764705882352942
Kieler Innovations- und Technologiezentrum,1,1.0588235294117647
Kieler Innovations- und Technologiezentrum,2,1.1764705882352942
Kieler Innovations- und Technologiezentrum,3,0.9411764705882353
Kieler Innovations- und Technologiezentrum,4,1.1176470588235294
Kieler Innovations- und Technologiezentrum,5,1.1764705882352942
Kieler Innovations- und Technologiezentrum,6,2.176470588235294
Kieler Innovations- und Technologiezentrum,7,1.5294117647058822
Kieler Innovations- und Technologiezentrum,8,1.8235294117647058
Kieler Innovations- und Technologiezentrum,9,1.9411764705882353
Kieler Innovations- und Technologiezentrum,10,1.8823529411764706
Kieler Innovations- und Technologiezentrum,11,1.6470588235294117
Kieler Innovations- und Technologiezentrum,12,1.7058823529411764
Kieler Innovations- und Technologiezentrum,13,2.0
Kieler Innovations- und Technologiezentrum,14,2.1176470588235294
Kieler Innovations- und Technologiezentrum,15,1.9411764705882353
Kieler Innovations- und Technologiezentrum,16,1.588235294117647
Kieler Innovations- und Technologiezentrum,17,1.588235294117647
Kieler Innovations- und Technologiezentrum,18,1.7058823529411764
Kieler Innovations- und Technologiezentrum,19,1.2352941176470589
Kieler Innovations- und Technologiezentrum,20,1.2352941176470589
Kieler Innovations- und Technologiezentrum,21,1.1176470588235294
Kieler Innovations- und Technologiezentrum,22,1.0588235294117647
Kieler Innovations- und Technologiezentrum,23,0.9411764705882353
Schulen am Langsee,0,0.8823529411764706
Schulen am Langsee,1,0.8823529411764706
Schulen am Langsee,2,0.9411764705882353
Schulen am Langsee,3,0.8235294117647058
Schulen am Langsee,4,0.9411764705882353
Schulen am Langsee,5,0.7058823529411765
Schulen am Langsee,6,0.8823529411764706
Schulen am Langsee,7,0.7647058823529411
Schulen am Langsee,8,0.8823529411764706
Schulen am Langsee,9,0.9411764705882353
Schulen am Langsee,10,0.9411764705882353
Schulen am Langsee,11,1.1176470588235294
Schulen am Langsee,12,1.1176470588235294
Schulen am Langsee,13,0.9411764705882353
Schulen am Langsee,14,0.9411764705882353
Schulen am Langsee,15,0.8823529411764706
Schulen am Langsee,16,0.8235294117647058
Schulen am Langsee,17,0.8235294117647058
Schulen am Langsee,18,0.8823529411764706
Schulen am Langsee,19,0.8235294117647058
Schulen am Langsee,20,0.8235294117647058
Schulen am Langsee,21,0.8235294117647058
Schulen am Langsee,22,0.8823529411764706
Schulen am Langsee,23,1.0
RBZ Wirtschaft,0,0.9411764705882353
RBZ Wirtschaft,1,1.0
RBZ Wirtschaft,2,1.1764705882352942
RBZ Wirtschaft,3,0.9411764705882353
RBZ Wirtschaft,4,1.1176470588235294
RBZ Wirtschaft,5,0.8823529411764706
RBZ Wirtschaft,6,1.2352941176470589
RBZ Wirtschaft,7,1.8823529411764706
RBZ Wirtschaft,8,1.4705882352941178
RBZ Wirtschaft,9,1.411764705882353
RBZ Wirtschaft,10,1.6470588235294117
RBZ Wirtschaft,11,1.6470588235294117
RBZ Wirtschaft,12,1.4705882352941178
RBZ Wirtschaft,13,1.6470588235294117
RBZ Wirtschaft,14,2.176470588235294
RBZ Wirtschaft,15,1.4705882352941178
RBZ Wirtschaft,16,1.1176470588235294
RBZ Wirtschaft,17,1.0588235294117647
RBZ Wirtschaft,18,1.1176470588235294
RBZ Wirtschaft,19,1.0
RBZ Wirtschaft,20,1.0
RBZ Wirtschaft,21,0.9411764705882353
RBZ Wirtschaft,22,1.1176470588235294
RBZ Wirtschaft,23,0.9411764705882353
Krausstraße,0,1.2352941176470589
Krausstraße,1,1.1764705882352942
Krausstraße,2,1.2352941176470589
Krausstraße,3,1.0588235294117647
Krausstraße,4,1.1176470588235294
Krausstraße,5,1.0588235294117647
Krausstraße,6,0.8235294117647058
Krausstraße,7,1.1764705882352942
Krausstraße,8,1.6470588235294117
Krausstraße,9,1.2352941176470589
Krausstraße,10,1.3529411764705883
Krausstraße,11,1.4705882352941178
Krausstraße,12,1.9411764705882353
Krausstraße,13,1.5294117647058822
Krausstraße,14,1.411764705882353
Krausstraße,15,1.1176470588235294
Krausstraße,16,2.0588235294117645
Krausstraße,17,2.2941176470588234
Krausstraße,18,1.7647058823529411
Krausstraße,19,1.2941176470588236
Krausstraße,20,1.4705882352941178
Krausstraße,21,1.3529411764705883
Krausstraße,22,1.6470588235294117
Krausstraße,23,1.2941176470588236
Bahnhof Suchsdorf,0,1.0588235294117647
Bahnhof Suchsdorf,1,1.0
Bahnhof Suchsdorf,2,1.1764705882352942
Bahnhof Suchsdorf,3,0.9411764705882353
Bahnhof Suchsdorf,4,1.7058823529411764
Bahnhof Suchsdorf,5,1.0
Bahnhof Suchsdorf,6,1.3529411764705883
Bahnhof Suchsdorf,7,1.4705882352941178
Bahnhof Suchsdorf,8,1.2941176470588236
Bahnhof Suchsdorf,9,0.9411764705882353
Bahnhof Suchsdorf,10,1.1176470588235294
Bahnhof Suchsdorf,11,1.2352941176470589
Bahnhof Suchsdorf,12,1.3529411764705883
Bahnhof Suchsdorf,13,1.588235294117647
Bahnhof Suchsdorf,14,1.8235294117647058
Bahnhof Suchsdorf,15,2.0
Bahnhof Suchsdorf,16,1.4705882352941178
Bahnhof Suchsdorf,17,1.2941176470588236
Bahnhof Suchsdorf,18,1.0588235294117647
Bahnhof Suchsdorf,19,1.1764705882352942
Bahnhof Suchsdorf,20,0.9411764705882353
Bahnhof Suchsdorf,21,1.0588235294117647
Bahnhof Suchsdorf,22,0.9411764705882353
Bahnhof Suchsdorf,23,0.9411764705882353
UKSH,0,0.9411764705882353
UKSH,1,0.9411764705882353
UKSH,2,1.1764705882352942
UKSH,3,0.9411764705882353
UKSH,4,1.0588235294117647
UKSH,5,1.1176470588235294
UKSH,6,1.3529411764705883
UKSH,7,1.3529411764705883
UKSH,8,1.7058823529411764
UKSH,9,1.588235294117647
UKSH,10,1.4705882352941178
UKSH,11,1.411764705882353
UKSH,12,1.7647058823529411
UKSH,13,1.2941176470588236
UKSH,14,1.2352941176470589
UKSH,15,1.3529411764705883
UKSH,16,1.411764705882353
UKSH,17,1.588235294117647
UKSH,18,1.0588235294117647
UKSH,19,0.9411764705882353
UKSH,20,1.2352941176470589
UKSH,21,0.8823529411764706
UKSH,22,0.8823529411764706
UKSH,23,0.9411764705882353
Zur Fähre,0,1.1176470588235294
Zur Fähre,1,0.9411764705882353
Zur Fähre,2,1.4705882352941178
Zur Fähre,3,0.9411764705882353
Zur Fähre,4,1.411764705882353
Zur Fähre,5,1.7058823529411764
Zur Fähre,6,1.1764705882352942
Zur Fähre,7,1.411764705882353
Zur Fähre,8,1.411764705882353
Zur Fähre,9,1.1764705882352942
Zur Fähre,10,1.3529411764705883
Zur Fähre,11,1.6470588235294117
Zur Fähre,12,1.4705882352941178
Zur Fähre,13,2.235294117647059
Zur Fähre,14,2.2941176470588234
Zur Fähre,15,1.8235294117647058
Zur Fähre,16,1.2352941176470589
Zur Fähre,17,1.2352941176470589
Zur Fähre,18,1.2941176470588236
Zur Fähre,19,1.411764705882353
Zur Fähre,20,1.3529411764705883
Zur Fähre,21,1.1176470588235294
Zur Fähre,22,1.2352941176470589
Zur Fähre,23,1.0588235294117647
Rathaus Waisenhofstraße,0,0.7058823529411765
Rathaus Waisenhofstraße,1,0.7058823529411765
Rathaus Waisenhofstraße,2,0.6470588235294118
Rathaus Waisenhofstraße,3,0.7058823529411765
Rathaus Waisenhofstraße,4,0.7058823529411765
Rathaus Waisenhofstraße,5,1.4705882352941178
Rathaus Waisenhofstraße,6,0.7058823529411765
Rathaus Waisenhofstraße,7,1.1176470588235294
Rathaus Waisenhofstraße,8,0.9411764705882353
Rathaus Waisenhofstraße,9,1.1764705882352942
Rathaus Waisenhofstraße,10,0.8823529411764706
Rathaus Waisenhofstraße,11,1.1764705882352942
Rathaus Waisenhofstraße,12,1.0
Rathaus Waisenhofstraße,13,0.8235294117647058
Rathaus Waisenhofstraße,14,0.8823529411764706
Rathaus Waisenhofstraße,15,0.8235294117647058
Rathaus Waisenhofstraße,16,0.7647058823529411
Rathaus Waisenhofstraße,17,0.7058823529411765
Rathaus Waisenhofstraße,18,0.6470588235294118
Rathaus Waisenhofstraße,19,0.6470588235294118
Rathaus Waisenhofstraße,20,0.6470588235294118
Rathaus Waisenhofstraße,21,0.6470588235294118
Rathaus Waisenhofstraße,22,0.6470588235294118
Rathaus Waisenhofstraße,23,0.6470588235294118
Studiale,0,0.7647058823529411
Studiale,1,0.7647058823529411
Studiale,2,0.7647058823529411
Studiale,3,0.7647058823529411
Studiale,4,0.8235294117647058
Studiale,5,0.7058823529411765
Studiale,6,0.7058823529411765
Studiale,7,1.0588235294117647
Studiale,8,0.7647058823529411
Studiale,9,0.8823529411764706
Studiale,10,0.8235294117647058
Studiale,11,1.2941176470588236
Studiale,12,0.7647058823529411
Studiale,13,1.0588235294117647
Studiale,14,1.1176470588235294
Studiale,15,0.7647058823529411
Studiale,16,0.7058823529411765
Studiale,17,0.7647058823529411
Studiale,18,1.0
Studiale,19,0.7647058823529411
Studiale,20,0.7058823529411765
Studiale,21,0.7058823529411765
Studiale,22,0.7058823529411765
Studiale,23,0.7058823529411765
Rungholtplatz,0,1.0
Rungholtplatz,1,0.9411764705882353
Rungholtplatz,2,1.1176470588235294
Rungholtplatz,3,0.9411764705882353
Rungholtplatz,4,1.0588235294117647
Rungholtplatz,5,0.8823529411764706
Rungholtplatz,6,1.411764705882353
Rungholtplatz,7,1.1176470588235294
Rungholtplatz,8,1.1764705882352942
Rungholtplatz,9,1.0588235294117647
Rungholtplatz,10,1.0588235294117647
Rungholtplatz,11,1.2352941176470589
Rungholtplatz,12,1.2941176470588236
Rungholtplatz,13,1.1176470588235294
Rungholtplatz,14,1.0588235294117647
Rungholtplatz,15,1.1176470588235294
Rungholtplatz,16,1.0588235294117647
Rungholtplatz,17,1.0588235294117647
Rungholtplatz,18,1.0
Rungholtplatz,19,1.2352941176470589
Rungholtplatz,20,1.0588235294117647
Rungholtplatz,21,1.1176470588235294
Rungholtplatz,22,0.9411764705882353
Rungholtplatz,23,0.9411764705882353
Stadtteilzentrum Pries,0,0.9411764705882353
Stadtteilzentrum Pries,1,0.9411764705882353
Stadtteilzentrum Pries,2,1.0588235294117647
Stadtteilzentrum Pries,3,0.9411764705882353
Stadtteilzentrum Pries,4,1.0588235294117647
Stadtteilzentrum Pries,5,0.8823529411764706
Stadtteilzentrum Pries,6,0.8235294117647058
Stadtteilzentrum Pries,7,0.8823529411764706
Stadtteilzentrum Pries,8,0.8823529411764706
Stadtteilzentrum Pries,9,0.8823529411764706
Stadtteilzentrum Pries,10,0.9411764705882353
Stadtteilzentrum Pries,11,1.2352941176470589
Stadtteilzentrum Pries,12,1.1176470588235294
Stadtteilzentrum Pries,13,1.1764705882352942
Stadtteilzentrum Pries,14,0.9411764705882353
Stadtteilzentrum Pries,15,0.8823529411764706
Stadtteilzentrum Pries,16,0.7647058823529411
Stadtteilzentrum Pries,17,0.8823529411764706
Stadtteilzentrum Pries,18,0.8235294117647058
Stadtteilzentrum Pries,19,1.0588235294117647
Stadtteilzentrum Pries,20,1.1176470588235294
Stadtteilzentrum Pries,21,0.9411764705882353
Stadtteilzentrum Pries,22,0.9411764705882353
Stadtteilzentrum Pries,23,0.8823529411764706
Cruise Center Kiel / Fahrrad Messe Popup,0,0.5882352941176471
Cruise Center Kiel / Fahrrad Messe Popup,1,0.5294117647058824
Cruise Center Kiel / Fahrrad Messe Popup,2,0.7647058823529411
Cruise Center Kiel / Fahrrad Messe Popup,3,0.5294117647058824
Cruise Center Kiel / Fahrrad Messe Popup,4,0.6470588235294118
