cloud_cover,Condition,Precipitation,relative_humidity,Visibility,wind_direction,wind_speed,wind_gust_speed,Sunshine,Temperature,Station,timestamp
100,dry,0.0,68,56547,160,10.4,14.0,0.0,10.1,Kiel-Holtenau,2023-03-18T00:00:00+00:00
100,dry,0.0,69,50257,170,9.4,13.3,0.0,9.7,Kiel-Holtenau,2023-03-18T00:30:00+00:00
100,dry,0.0,69,63678,150,9.4,13.3,0.0,9.6,Kiel-Holtenau,2023-03-18T01:00:00+00:00
100,dry,0.0,70,65748,160,9.4,14.0,0.0,9.4,Kiel-Holtenau,2023-03-18T01:30:00+00:00
100,dry,0.0,69,58886,170,6.8,12.2,0.0,9.8,Kiel-Holtenau,2023-03-18T02:00:00+00:00
100,dry,0.0,70,60907,150,5.0,8.3,0.0,9.6,Kiel-Holtenau,2023-03-18T02:30:00+00:00
88,rain,0.0,73,30837,170,4.3,7.6,0.0,9.4,Kiel-Holtenau,2023-03-18T03:00:00+00:00
63,rain,0.0,78,48889,170,6.1,9.4,0.0,9.1,Kiel-Holtenau,2023-03-18T03:30:00+00:00
88,rain,0.0,75,43731,200,6.1,11.2,0.0,9.7,Kiel-Holtenau,2023-03-18T04:30:00+00:00
100,dry,0.0,75,52493,190,5.4,10.8,0.0,9.8,Kiel-Holtenau,2023-03-18T05:00:00+00:00
88,dry,0.0,75,47799,210,10.4,19.4,0.0,9.9,Kiel-Holtenau,2023-03-18T05:30:00+00:00
100,dry,0.0,77,53305,210,9.0,18.4,0.0,9.8,Kiel-Holtenau,2023-03-18T06:00:00+00:00
100,dry,0.0,78,47083,220,10.8,19.8,0.0,9.8,Kiel-Holtenau,2023-03-18T06:30:00+00:00
100,dry,0.0,78,47899,220,11.2,17.3,0.0,9.9,Kiel-Holtenau,2023-03-18T07:00:00+00:00
100,dry,0.0,79,41935,220,9.0,14.0,0.0,10.1,Kiel-Holtenau,2023-03-18T07:30:00+00:00
100,dry,0.0,78,41122,220,10.4,19.1,0.0,10.6,Kiel-Holtenau,2023-03-18T08:00:00+00:00
88,dry,0.0,74,33685,250,15.8,26.3,9.0,11.9,Kiel-Holtenau,2023-03-18T09:00:00+00:00
88,dry,0.0,74,33685,250,15.8,26.3,8.0,11.9,Kiel-Holtenau,2023-03-18T09:00:00+00:00
100,dry,0.0,74,35569,250,19.1,29.5,13.0,12.2,Kiel-Holtenau,2023-03-18T09:30:00+00:00
100,dry,0.0,73,28100,240,14.0,21.2,8.0,12.9,Kiel-Holtenau,2023-03-18T10:00:00+00:00
100,dry,0.0,74,20639,260,20.5,32.4,0.0,13.0,Kiel-Holtenau,2023-03-18T10:30:00+00:00
100,dry,0.0,82,12332,260,18.0,24.5,0.0,11.9,Kiel-Holtenau,2023-03-18T11:00:00+00:00
88,dry,0.0,77,14071,240,16.2,24.5,18.0,13.0,Kiel-Holtenau,2023-03-18T12:00:00+00:00
88,dry,0.0,77,14071,240,16.2,24.5,10.0,13.0,Kiel-Holtenau,2023-03-18T12:00:00+00:00
88,dry,0.0,76,10119,240,23.4,35.6,17.0,12.9,Kiel-Holtenau,2023-03-18T12:30:00+00:00
88,dry,0.0,77,14360,240,25.2,36.7,6.0,12.9,Kiel-Holtenau,2023-03-18T13:00:00+00:00
88,dry,0.0,78,14938,250,22.7,32.4,2.0,12.3,Kiel-Holtenau,2023-03-18T14:00:00+00:00
88,dry,0.0,78,14938,250,22.7,32.4,3.0,12.3,Kiel-Holtenau,2023-03-18T14:00:00+00:00
50,dry,0.0,75,15829,250,18.4,27.4,9.0,13.1,Kiel-Holtenau,2023-03-18T14:30:00+00:00
38,dry,0.0,75,14409,270,19.1,28.8,26.0,12.9,Kiel-Holtenau,2023-03-18T15:00:00+00:00
75,dry,0.0,77,11241,270,17.6,24.1,30.0,12.6,Kiel-Holtenau,2023-03-18T15:30:00+00:00
63,dry,0.0,78,10120,270,14.0,21.6,2.0,11.9,Kiel-Holtenau,2023-03-18T16:00:00+00:00
25,dry,0.0,79,10013,280,11.9,15.5,0.0,11.7,Kiel-Holtenau,2023-03-18T16:30:00+00:00
25,dry,0.0,82,9115,310,7.6,11.5,0.0,10.8,Kiel-Holtenau,2023-03-18T17:00:00+00:00
88,dry,0.0,88,7950,310,4.0,6.5,0.0,9.3,Kiel-Holtenau,2023-03-18T17:30:00+00:00
100,dry,0.0,91,5724,310,2.5,3.2,0.0,8.9,Kiel-Holtenau,2023-03-18T18:00:00+00:00
100,dry,0.0,90,6239,70,2.5,3.2,0.0,9.3,Kiel-Holtenau,2023-03-18T19:00:00+00:00
100,dry,0.0,90,6239,70,2.5,3.2,0.0,9.3,Kiel-Holtenau,2023-03-18T19:00:00+00:00
100,dry,0.0,92,4233,110,3.2,4.0,0.0,8.0,Kiel-Holtenau,2023-03-18T19:30:00+00:00
100,dry,0.0,94,3183,120,5.0,6.5,0.0,8.4,Kiel-Holtenau,2023-03-18T20:00:00+00:00
100,dry,0.0,95,3653,140,3.6,6.5,0.0,8.1,Kiel-Holtenau,2023-03-18T20:30:00+00:00
100,dry,0.0,95,3381,100,5.0,6.5,0.0,8.2,Kiel-Holtenau,2023-03-18T21:00:00+00:00
100,dry,0.0,91,3932,120,9.4,11.9,0.0,9.2,Kiel-Holtenau,2023-03-18T22:00:00+00:00
100,dry,0.0,91,4371,120,9.4,11.9,0.0,9.2,Kiel-Holtenau,2023-03-18T22:00:00+00:00
88,dry,0.0,91,4846,120,6.8,9.4,0.0,8.9,Kiel-Holtenau,2023-03-18T23:30:00+00:00
75,dry,0.0,92,4812,110,6.1,6.8,0.0,8.8,Kiel-Holtenau,2023-03-19T00:00:00+00:00
75,dry,0.0,92,4812,110,6.1,6.8,0.0,8.8,Kiel-Holtenau,2023-03-19T00:00:00+00:00
100,dry,0.0,90,7977,150,9.4,15.1,0.0,9.3,Kiel-Holtenau,2023-03-19T01:00:00+00:00
100,dry,0.0,90,7977,150,9.4,15.1,0.0,9.3,Kiel-Holtenau,2023-03-19T01:00:00+00:00
100,dry,0.0,90,7477,180,7.2,12.6,0.0,8.9,Kiel-Holtenau,2023-03-19T02:00:00+00:00
100,dry,0.0,90,7477,180,7.2,12.6,0.0,8.9,Kiel-Holtenau,2023-03-19T02:00:00+00:00
88,dry,0.0,90,8053,160,11.2,17.3,0.0,8.6,Kiel-Holtenau,2023-03-19T03:00:00+00:00
88,dry,0.0,90,8053,160,11.2,17.3,0.0,8.6,Kiel-Holtenau,2023-03-19T03:00:00+00:00
100,dry,0.0,92,6997,150,9.0,10.8,0.0,8.3,Kiel-Holtenau,2023-03-19T04:00:00+00:00
100,dry,0.0,91,8147,160,7.9,11.5,0.0,8.3,Kiel-Holtenau,2023-03-19T04:30:00+00:00
100,dry,0.0,93,6497,160,7.2,9.4,0.0,7.9,Kiel-Holtenau,2023-03-19T05:00:00+00:00
88,dry,0.0,94,5738,150,7.9,11.2,0.0,7.7,Kiel-Holtenau,2023-03-19T05:30:00+00:00
100,dry,0.0,94,7641,150,6.8,9.7,0.0,7.8,Kiel-Holtenau,2023-03-19T06:00:00+00:00
100,dry,0.0,92,7641,150,5.4,8.6,0.0,8.3,Kiel-Holtenau,2023-03-19T06:10:00+00:00
100,dry,0.0,91,12634,170,5.4,7.9,0.0,8.5,Kiel-Holtenau,2023-03-19T07:00:00+00:00
88,dry,0.0,87,18690,160,8.3,11.9,9.0,9.9,Kiel-Holtenau,2023-03-19T07:30:00+00:00
100,dry,0.0,85,24114,170,7.6,10.4,22.0,10.5,Kiel-Holtenau,2023-03-19T08:00:00+00:00
100,dry,0.0,80,36996,180,5.8,11.2,30.0,11.6,Kiel-Holtenau,2023-03-19T08:30:00+00:00
100,dry,0.0,81,45682,230,9.7,14.0,14.0,11.9,Kiel-Holtenau,2023-03-19T09:00:00+00:00
100,dry,0.0,78,45682,230,6.8,11.2,1.0,12.1,Kiel-Holtenau,2023-03-19T09:30:00+00:00
100,dry,0.0,79,39771,190,6.5,8.6,0.0,11.9,Kiel-Holtenau,2023-03-19T10:00:00+00:00
100,dry,0.0,77,39771,220,8.6,12.6,0.0,12.7,Kiel-Holtenau,2023-03-19T10:30:00+00:00
100,dry,0.0,70,50987,230,8.3,15.1,0.0,14.2,Kiel-Holtenau,2023-03-19T11:00:00+00:00
100,dry,0.0,71,50987,260,16.2,25.6,0.0,13.5,Kiel-Holtenau,2023-03-19T11:30:00+00:00
100,dry,0.0,73,52874,240,14.0,19.1,0.0,13.5,Kiel-Holtenau,2023-03-19T12:00:00+00:00
100,dry,0.0,74,66475,240,13.3,20.2,0.0,13.5,Kiel-Holtenau,2023-03-19T12:30:00+00:00
100,dry,0.0,80,46924,270,9.0,13.0,0.0,13.3,Kiel-Holtenau,2023-03-19T13:00:00+00:00
100,dry,0.0,80,46924,270,9.0,13.7,0.0,13.2,Kiel-Holtenau,2023-03-19T13:30:00+00:00
100,dry,0.0,78,51598,260,6.5,11.5,0.0,13.7,Kiel-Holtenau,2023-03-19T14:00:00+00:00
100,dry,0.0,75,49267,270,10.8,14.8,0.0,13.6,Kiel-Holtenau,2023-03-19T14:30:00+00:00
100,rain,0.0,84,17691,270,8.3,13.7,0.0,12.8,Kiel-Holtenau,2023-03-19T15:00:00+00:00
100,dry,0.0,83,28117,250,8.3,11.5,0.0,13.0,Kiel-Holtenau,2023-03-19T15:30:00+00:00
100,dry,0.0,80,27418,260,8.3,11.5,0.0,12.8,Kiel-Holtenau,2023-03-19T16:00:00+00:00
100,dry,0.0,81,24308,280,13.7,18.4,0.0,12.3,Kiel-Holtenau,2023-03-19T16:30:00+00:00
